country,segment,sales_rep_id,sales_team_name,jobs_90d,rev_per_job,revenue_90d,pqr_90d
UK,M,15309,UK-M-DE-DUB-5,13482,40.6,546779.1,438712.8
UK,M,15521,UK-M-DE-DUB-8,44801,9.0,403470.3,408865.6
UK,M,15524,UK-M-DE-DUB-8,28678,22.3,638767.6,539637.2
UK,M,16141,UK-M-DE-DUB-9,13207,38.0,501485.7,447077.1
UK,M,16468,UK-M-DE-DUB-3,12876,35.7,459115.5,346396.3
UK,M,16485,UK-M-DE-DUB-1,12605,35.7,449603.3,393700.1
UK,M,17038,UK-M-DE-DUB-3,14083,29.5,415208.3,294255.0
UK,M,18391,UK-M-DE-DUB-5,14440,26.5,383119.8,356260.5
UK,M,18975,UK-M-DE-DUB-9,9427,61.7,581960.3,441135.1
UK,M,19113,UK-M-SA-DUB-1,263,144.3,37954.5,16495.9
UK,M,19207,UK-M-DE-DUB-9,13248,29.6,392018.4,363179.9
UK,M,19218,UK-M-DE-DUB-8,12916,37.5,484011.0,426316.2
UK,M,19796,UK-M-SA-DUB-1,33349,6.2,207115.1,207118.0
UK,M,20773,UK-M-ACCPSE-DUB-2,63305,0.9,55041.1,23463.1
UK,M,20781,UK-M-DE-DUB-2,7684,46.9,360699.6,397131.5
UK,M,20786,UK-M-DE-DUB-5,14198,24.6,349494.0,309083.7
UK,M,26345,UK-M-DE-DUB-5,9590,48.7,466902.8,443626.2
UK,M,32930,UK-M-DE-DUB-9,20177,25.6,515540.8,439599.3
UK,M,33635,UK-M-DE-DUB-9,10694,50.2,536825.3,354489.3
UK,M,34418,UK-M-ACCPSE-DUB-1,294579,0.4,121526.8,79358.7
UK,M,34773,UK-M-SA-DUB-1,40610,2.1,83832.8,59201.2
UK,M,35140,UK-M-DE-DUB-5,12899,30.1,388650.9,327769.9
UK,M,36247,UK-M-DE-DUB-3,13970,34.8,486608.1,486813.2
UK,M,41669,UK-M-ACCPSE-DUB-1,65345,1.3,86169.6,64814.8
UK,M,42967,UK-M-DE-DUB-8,11631,43.9,511007.3,449459.2
UK,M,43902,UK-M-DE-DUB-5,13892,36.5,506455.6,408147.8
UK,M,43911,UK-M-DE-DUB-1,10656,46.2,492451.1,455009.4
UK,M,45898,UK-M-DE-DUB-2,12833,37.3,478973.7,386916.7
UK,M,45910,UK-M-SA-DUB-1,28121,9.4,264332.8,231091.1
UK,NAM,714,UK-NAM-SA-LDN-2,54952,4.0,218347.9,189475.8
UK,NAM,2797,UK-NAM-HC-LDN-1,76220,1.8,140990.2,135108.7
UK,NAM,2860,UK-NAM-ACCPSE-LDN-1,8483,14.1,119841.9,91855.4
UK,NAM,2897,UK-NAM-B2B-LDN-1,34290,2.5,84462.1,64815.5
UK,NAM,4835,UK-NAM-LOG-LDN-2,17652,23.9,422691.0,125787.6
UK,NAM,4857,UK-NAM-SA-LDN-1,75800,2.1,161266.5,104661.9
UK,NAM,5100,UK-NAM-RH-LDN-1,261728,0.5,138924.4,112776.4
UK,NAM,7061,UK-NAM-RH-LDN-1,198560,0.6,126001.1,72946.1
UK,NAM,8634,UK-NAM-B2B-LDN-1,68203,1.4,93167.9,76931.4
UK,NAM,8637,UK-NAM-SA-LDN-2,54654,1.7,93450.8,41917.2
UK,NAM,9127,UK-NAM-SA-LDN-2,66074,0.6,37381.0,29859.3
UK,NAM,9376,UK-NAM-SA-LDN-1,76987,1.1,82936.2,57202.0
UK,NAM,9879,UK-NAM-SA-LDN-1,191552,0.6,113894.1,78636.3
UK,NAM,10116,UK-NAM-SA-LDN-2,59934,1.1,66640.1,45984.5
UK,NAM,10734,UK-NAM-RPO-LDN-1,49478,1.0,50746.5,66537.1
UK,NAM,11707,UK-NAM-ACCPSE-LDN-1,9526,8.8,83408.1,52392.6
UK,NAM,11865,UK-NAM-SA-LDN-1,66795,0.3,21536.7,15553.2
UK,NAM,12058,UK-NAM-LOG-LDN-1,153500,6.8,1042303.5,1067810.6
UK,NAM,12059,UK-NAM-PSE-LDN-1,26101,5.2,135832.9,18052.3
UK,NAM,12206,UK-NAM-LOG-LDN-1,60984,3.3,203771.5,123068.9
UK,NAM,12748,UK-NAM-LOG-LDN-2,4234,141.1,597552.1,332148.3
UK,NAM,12909,UK-NAM-HC-LDN-1,39927,1.6,63588.2,41369.2
UK,NAM,13701,UK-NAM-SA-LDN-2,65528,1.4,89014.0,50769.9
UK,NAM,14123,UK-NAM-RPO-LDN-1,109768,4.5,491754.0,494228.0
UK,NAM,14777,UK-NAM-HC-LDN-1,34542,0.9,31972.2,100132.4
UK,NAM,15057,UK-NAM-RPO-LDN-1,210270,1.6,343443.5,183163.4
UK,NAM,15058,UK-NAM-HC-LDN-1,28245,1.7,48887.6,80233.2
UK,NAM,15059,UK-NAM-ACCSA-LDN-1,27825,1.3,37291.2,27148.9
UK,NAM,15860,UK-NAM-B2B-LDN-1,153666,0.5,76179.8,40957.7
UK,NAM,15865,UK-NAM-SA-LDN-1,71389,0.2,15703.3,19273.2
UK,NAM,16460,UK-NAM-B2B-LDN-1,397007,0.3,106738.4,77725.5
UK,NAM,19012,UK-NAM-B2B-LDN-1,26304,4.8,126573.2,131128.5
UK,NAM,19787,UK-NAM-HC-LDN-1,40532,1.9,75242.2,67773.1
UK,NAM,19814,UK-NAM-PSE-LDN-2,19033,6.9,131645.1,92453.1
UK,NAM,20187,UK-NAM-ACCSA-LDN-1,29330,1.7,48873.6,48853.7
UK,NAM,23570,UK-NAM-RH-LDN-1,100670,0.6,59205.6,34110.5
UK,NAM,30197,UK-NAM-LOG-LDN-2,2788,117.2,326768.1,191504.6
UK,NAM,32942,UK-NAM-LOG-LDN-2,4345,136.8,594452.7,476790.8
UK,NAM,34754,UK-NAM-ACCSA-LDN-1,41543,0.3,12053.5,29787.9
UK,NAM,35989,UK-NAM-LOG-LDN-1,115855,2.2,259339.3,116089.8
UK,NAM,36104,UK-NAM-PSE-LDN-1,44391,2.1,95120.3,95600.1
UK,NAM,36390,UK-NAM-RPO-LDN-1,149831,0.5,80001.4,79208.3
UK,NAM,42629,UK-NAM-B2B-LDN-1,44785,0.6,27016.8,19140.1
UK,NAM,44447,UK-NAM-B2B-LDN-1,50261,1.7,84177.4,42464.8
UK,NAM,46722,UK-NAM-SA-LDN-1,103154,1.1,113619.8,9356.8
UK,NAMDCA,2735,UK-NAMDCA-DE-LDN-3,50729,3.4,170050.0,85839.5
UK,NAMDCA,6526,UK-NAMDCA-DE-LDN-3,127268,3.1,397471.3,192970.3
UK,NAMDCA,10377,UK-NAMDCA-DE-LDN-2,39893,4.0,161015.9,96742.3
UK,NAMDCA,12918,UK-NAMDCA-DE-LDN-3,10239,60.7,621947.1,309790.7
UK,NAMDCA,13064,UK-NAMDCA-DE-LDN-3,5301,38.9,206164.2,127668.1
UK,NAMDCA,14672,UK-NAMDCA-DE-LDN-1,24437,12.7,309825.7,207977.4
UK,NAMDCA,21342,UK-NAMDCA-DE-LDN-2,13981,24.7,345068.1,244535.6
UK,NAMDCA,45927,UK-NAMDCA-DE-LDN-3,8767,27.7,242526.9,212324.4
US,ACC,3075,US-M-ACCDE-NYC-3,52873,0.7,36186.4,16012.2
US,ACC,3210,US-M-ACCDE-NYC-2,45316,0.9,40927.9,15718.1
US,ACC,3906,US-M-ACCDE-NYC-1,87547,1.2,102210.5,34974.2
US,ACC,5211,US-M-ACCDE-NYC-2,12403,1.2,14559.8,13235.6
US,ACC,5719,US-M-ACCDE-NYC-3,57061,0.8,46721.4,17541.9
US,ACC,8161,US-M-ACCDE-NYC-2,45834,1.1,50540.6,11247.2
US,ACC,8586,US-M-ACCDE-NYC-4,151856,1.0,158891.7,46655.8
US,ACC,9294,US-M-ACCDE-NYC-2,37914,1.4,53943.1,20968.8
US,ACC,10075,US-M-ACCDE-NYC-1,38645,1.2,48147.4,10436.4
US,ACC,10665,US-M-ACCDE-NYC-3,55922,0.9,52802.6,11532.4
US,ACC,11389,US-M-ACCDE-NYC-2,32653,1.8,60255.2,14855.2
US,ACC,11491,US-M-ACCDE-NYC-2,33879,2.2,75620.4,29412.3
US,ACC,13204,US-M-ACCDE-NYC-2,47304,1.0,49418.4,23286.5
US,ACC,13207,US-M-ACCDE-NYC-3,41619,0.9,38591.5,14435.1
US,ACC,13748,US-M-ACCDE-NYC-1,39332,0.8,31393.9,14880.9
US,ACC,13754,US-M-ACCDE-NYC-1,24483,2.1,51871.3,19440.5
US,ACC,17250,US-M-ACCDE-NYC-2,31110,1.1,34834.7,13658.4
US,ACC,17286,US-M-ACCDE-NYC-3,55721,0.6,35502.4,11085.5
US,ACC,17287,US-M-ACCDE-NYC-3,44669,1.0,46304.8,15338.1
US,ACC,17351,US-M-ACCDE-NYC-1,26004,1.6,42715.3,14700.2
US,ACC,18369,US-M-ACCDE-NYC-3,53109,0.5,28980.4,19455.7
US,ACC,18370,US-M-ACCDE-NYC-2,30961,1.3,39260.2,19966.8
US,ACC,18695,US-M-ACCDE-NYC-3,46779,0.5,24986.1,9639.4
US,ACC,19048,US-M-ACCDE-NYC-1,46547,0.9,40245.2,10028.6
US,ACC,19555,US-M-ACCDE-NYC-3,45135,1.4,63081.7,17116.4
US,ACC,19876,US-M-ACCDE-NYC-3,47167,1.0,46420.3,20300.0
US,ACC,19929,US-M-ACCDE-NYC-1,43053,1.9,81681.3,16491.2
US,ACC,34194,US-M-ACCDE-NYC-2,35165,1.1,40424.6,18165.0
US,ACC,41785,US-M-ACCDE-NYC-1,38618,1.1,41347.5,14874.0
US,DCA,1583,US-DCA-AUTO-STM-3,32621,15.3,498494.7,418909.7
US,DCA,1852,US-DCA-AUTO-STM-2,9915,81.8,811207.6,768385.0
US,DCA,2458,US-DCA-WELLCOMM-NYC-2,9138,42.3,386653.4,345279.0
US,DCA,2469,US-DCA-WELLCOMM-STM-2,8852,37.1,328086.4,279002.8
US,DCA,4251,US-DCA-WELLCOMM-STM-2,9714,32.2,312587.5,264974.5
US,DCA,4283,US-DCA-QSR-STM-1,336216,2.5,854562.8,673194.2
US,DCA,4356,US-DCA-INS-STM-1,11211,35.9,402032.5,380824.2
US,DCA,4360,US-DCA-QSR-NYC-1,27503,8.1,221755.2,234972.3
US,DCA,4499,US-DCA-AUTO-STM-3,25099,33.6,842443.7,688109.6
US,DCA,4598,US-DCA-AUTO-STM-2,18602,40.8,758166.5,628158.3
US,DCA,4661,US-DCA-AUTO-STM-2,13945,65.0,907059.7,732229.4
US,DCA,4785,US-DCA-WELLCOMM-STM-2,13689,28.0,383072.4,328389.4
US,DCA,4798,US-DCA-INS-NYC-1,6932,37.3,258543.6,417237.4
US,DCA,4814,US-DCA-QSR-NYC-2,305515,2.3,700888.4,550304.2
US,DCA,5035,US-DCA-AUTO-STM-1,15841,38.7,612595.8,513739.6
US,DCA,5216,US-DCA-WELLCOMM-STM-1,9172,38.8,356303.9,357447.7
US,DCA,5225,US-DCA-WELLCOMM-NYC-2,9256,42.9,396886.9,374433.8
US,DCA,5568,US-DCA-AUTO-STM-2,11821,81.2,959571.7,825453.5
US,DCA,6301,US-DCA-WELLCOMM-STM-1,13993,17.4,244044.9,199024.9
US,DCA,6413,US-DCA-AUTO-STM-1,27316,33.8,921993.4,770304.8
US,DCA,7071,US-DCA-WELLCOMM-STM-2,53189,6.4,340712.3,334474.6
US,DCA,7394,US-DCA-AUTO-STM-2,11185,92.7,1036883.0,787563.7
US,DCA,8375,US-DCA-INS-STM-1,9701,48.8,473571.0,421872.9
US,DCA,8507,US-DCA-INS-NYC-1,27689,25.4,703240.4,553577.9
US,DCA,8514,US-DCA-INS-STM-1,5659,85.9,486123.6,432885.8
US,DCA,8703,US-DCA-AUTO-STM-1,11541,72.4,835805.0,702948.9
US,DCA,8799,US-DCA-WELLCOMM-STM-1,43783,10.6,461958.8,365463.9
US,DCA,8946,US-DCA-QSR-STM-2,20492,16.7,342465.6,323802.5
US,DCA,9068,US-DCA-AUTO-STM-1,7815,95.2,744169.1,602195.1
US,DCA,9666,US-DCA-WELLCOMM-STM-1,21002,16.0,336647.8,293563.2
US,DCA,9784,US-DCA-INS-STM-1,17484,13.3,232019.1,138714.9
US,DCA,9810,US-DCA-QSR-STM-2,12898,24.6,316928.3,200465.9
US,DCA,9824,US-DCA-QSR-NYC-1,40808,7.2,295172.9,220983.4
US,DCA,10078,US-DCA-WELLCOMM-NYC-2,10718,38.0,407516.6,327862.2
US,DCA,10174,US-DCA-WELLCOMM-NYC-2,9046,33.3,301393.0,291334.7
US,DCA,10390,US-DCA-WELLCOMM-STM-2,18731,14.3,267969.9,191947.3
US,DCA,11034,US-DCA-INS-NYC-1,8652,62.3,538706.9,494037.1
US,DCA,11168,US-DCA-AUTO-STM-2,11138,87.8,977819.6,780403.4
US,DCA,11415,US-DCA-AUTO-STM-3,10555,75.9,800665.5,681581.5
US,DCA,11485,US-DCA-WELLCOMM-NYC-2,76941,5.3,410076.6,222789.9
US,DCA,11490,US-DCA-WELLCOMM-NYC-1,20807,14.4,298873.0,334333.7
US,DCA,11560,US-DCA-INS-STM-1,8077,50.9,411085.0,426696.5
US,DCA,11561,US-DCA-AUTO-STM-1,16254,56.5,917843.4,844762.5
US,DCA,12304,US-DCA-AUTO-STM-1,13853,68.7,952369.9,672896.9
US,DCA,12305,US-DCA-WELLCOMM-STM-1,57838,5.7,331595.4,234598.1
US,DCA,12358,US-DCA-AUTO-STM-2,10134,83.5,846012.8,853002.4
US,DCA,12546,US-DCA-QSR-NYC-1,13747,20.9,286822.1,305140.5
US,DCA,12717,US-DCA-QSR-NYC-2,44890,7.7,345396.9,284579.3
US,DCA,12950,US-DCA-WELLCOMM-NYC-1,51571,6.3,324022.0,156144.1
US,DCA,13202,US-DCA-AUTO-STM-3,8254,111.0,916406.6,846175.0
US,DCA,13208,US-DCA-WELLCOMM-NYC-1,7527,49.5,372514.0,330113.4
US,DCA,13597,US-DCA-AUTO-STM-3,11406,82.7,942993.2,793384.0
US,DCA,13750,US-DCA-AUTO-STM-2,14159,49.4,699616.1,558757.8
US,DCA,14484,US-DCA-QSR-NYC-2,27574,12.1,332268.8,252837.3
US,DCA,15232,US-DCA-INS-NYC-1,26457,4.4,115279.1,118528.4
US,DCA,15396,US-DCA-QSR-NYC-2,15457,25.8,398899.4,306052.3
US,DCA,15423,US-DCA-INS-STM-1,6613,72.0,475807.0,36055.5
US,DCA,15429,US-DCA-QSR-STM-2,109385,5.6,607301.3,494151.5
US,DCA,17014,US-DCA-QSR-STM-1,16711,18.2,303557.2,255363.1
US,DCA,17834,US-DCA-AUTO-STM-1,9306,87.7,816561.6,754179.4
US,DCA,18144,US-DCA-QSR-NYC-1,84102,4.8,402065.3,338023.1
US,DCA,18509,US-DCA-WELLCOMM-NYC-1,9797,32.5,318356.5,279682.6
US,DCA,19070,US-DCA-QSR-STM-1,248147,2.3,576892.1,447719.7
US,DCA,19138,US-DCA-AUTO-STM-2,23043,34.1,786387.8,569300.9
US,DCA,19244,US-DCA-AUTO-STM-3,9032,96.1,868136.0,738738.9
US,DCA,19661,US-DCA-WELLCOMM-STM-1,57714,6.4,371059.7,315205.0
US,DCA,21467,US-DCA-AUTO-STM-1,9278,103.9,963787.6,767914.4
US,DCA,23768,US-DCA-WELLCOMM-NYC-2,8801,43.5,382709.2,309888.9
US,DCA,24654,US-DCA-INS-STM-1,0,,0.0,417701.9
US,DCA,24655,US-DCA-WELLCOMM-STM-1,10576,40.9,432643.2,376083.6
US,DCA,24746,US-DCA-AUTO-STM-3,11026,65.8,725253.0,606789.0
US,DCA,25533,US-DCA-WELLCOMM-STM-1,13088,36.4,476632.7,347097.8
US,DCA,25809,US-DCA-WELLCOMM-NYC-1,62820,4.6,289856.5,223138.1
US,DCA,25983,US-DCA-INS-NYC-1,10046,50.0,502520.7,472628.5
US,DCA,26038,US-DCA-WELLCOMM-NYC-1,125836,4.6,577339.0,432757.4
US,DCA,26542,US-DCA-QSR-STM-1,48383,5.9,284314.4,281133.5
US,DCA,26555,US-DCA-WELLCOMM-NYC-1,22822,11.2,255597.6,219252.5
US,DCA,27413,US-DCA-WELLCOMM-NYC-1,7676,43.7,335515.3,343713.6
US,DCA,27646,US-DCA-AUTO-STM-3,30290,10.1,307080.6,239272.7
US,DCA,28430,US-DCA-WELLCOMM-NYC-1,13360,26.7,356118.9,316114.5
US,DCA,29943,US-DCA-QSR-STM-2,12067,30.3,365580.7,267879.0
US,DCA,30248,US-DCA-QSR-NYC-1,14594,16.3,238487.3,183285.0
US,DCA,31835,US-DCA-QSR-STM-1,14189,26.9,382252.1,315182.0
US,DCA,31971,US-DCA-INS-NYC-1,9813,45.4,445515.6,512894.0
US,DCA,32166,US-DCA-WELLCOMM-STM-2,10161,36.0,366001.7,328816.1
US,DCA,33621,US-DCA-QSR-NYC-2,16942,17.5,296627.1,243541.1
US,DCA,35540,US-DCA-WELLCOMM-STM-1,11582,31.8,368009.8,324526.9
US,DCA,35874,US-DCA-WELLCOMM-NYC-1,26899,14.3,384910.8,365326.5
US,DCA,40757,US-DCA-WELLCOMM-STM-2,7105,47.4,336593.9,287490.6
US,DCA,41041,US-DCA-WELLCOMM-NYC-2,16930,22.5,381236.0,312592.7
US,DCA,41379,US-DCA-WELLCOMM-NYC-2,9483,38.9,369314.8,315311.7
US,DCA,42461,US-DCA-QSR-NYC-2,12400,23.4,290472.4,259391.2
US,DCA,42726,US-DCA-QSR-STM-2,11445,21.2,242823.1,269159.6
US,DCA,42727,US-DCA-WELLCOMM-STM-2,15503,24.8,383726.0,323748.3
US,DCA,42729,US-DCA-WELLCOMM-NYC-2,8517,42.4,361147.8,326526.5
US,DCA,43467,US-DCA-QSR-STM-2,14487,29.1,421589.0,340094.6
US,DCA,43972,US-DCA-INS-STM-1,5733,87.7,502622.7,449523.8
US,DCA,43973,US-DCA-WELLCOMM-NYC-2,63533,4.8,307914.1,284172.3
US,DCA,44349,US-DCA-WELLCOMM-NYC-1,9463,40.4,382030.3,335605.2
US,DCA,44976,US-DCA-QSR-STM-1,25759,9.9,254806.9,257853.6
US,DCA,45232,US-DCA-WELLCOMM-NYC-2,21677,15.8,342041.1,268109.5
US,DCA,45364,US-DCA-QSR-NYC-1,20736,16.7,347297.1,259924.7
US,DCA,46555,US-DCA-INS-NYC-1,11821,38.5,454833.7,429728.1
US,L,1071,US-L-DE-STM-3,49784,9.4,469061.8,475487.9
US,L,1258,US-L-DE-ATX-1,55244,10.4,575318.1,589328.5
US,L,1428,US-L-DE-ATX-2,50793,15.7,796271.4,702919.7
US,L,1573,US-L-DE-NYC-7,67898,8.7,589954.8,541608.2
US,L,2151,US-L-DE-ATX-4,29362,11.3,330906.0,273094.5
US,L,2531,US-L-SA-STM-1,46924,8.7,407849.2,332673.7
US,L,2580,US-L-DE-NYC-5,58722,8.3,486819.4,452044.5
US,L,2738,US-L-DE-STM-5,46449,17.4,806776.7,722052.3
US,L,2778,US-L-DE-NYC-4,27071,20.4,553356.5,423357.2
US,L,3316,US-L-DE-NYC-7,49625,8.5,422358.3,393261.7
US,L,3606,US-L-DE-STM-5,86837,5.0,432407.1,391631.7
US,L,3650,US-L-DE-STM-1,38933,28.1,1092341.7,957139.1
US,L,3782,US-L-SA-STM-1,59803,7.4,444545.4,377443.5
US,L,4334,US-L-DE-NYC-8,53989,11.8,639459.7,554791.0
US,L,5030,US-L-SA-NYC-1,58337,5.0,293333.1,198878.5
US,L,5137,US-L-DE-NYC-1,45211,6.9,309697.5,208906.6
US,L,6297,US-L-DE-STM-3,72692,9.2,667703.8,505094.0
US,L,7167,US-L-DE-STM-2,33275,13.2,440667.3,237082.9
US,L,8267,US-L-DE-NYC-6,53668,10.0,537718.9,442591.8
US,L,8524,US-L-DE-STM-4,32363,19.3,626223.7,433715.4
US,L,9656,US-L-DE-NYC-4,35795,11.3,405742.2,466155.7
US,L,9700,US-L-DE-ATX-1,43816,8.6,374731.6,317560.8
US,L,10177,US-L-DE-NYC-5,46252,8.0,369854.1,386511.4
US,L,10178,US-L-DE-NYC-3,41592,14.8,615643.2,471796.7
US,L,10323,US-L-DE-STM-6,38997,12.6,489450.3,335048.8
US,L,10346,US-L-DE-NYC-5,44783,7.4,333304.4,299623.3
US,L,10474,US-L-DE-NYC-4,41316,12.1,500683.7,348185.9
US,L,11801,US-L-SA-STM-Franchise-1,60376,3.5,212344.3,213540.7
US,L,12135,US-L-DE-NYC-3,35843,9.4,335590.6,300465.9
US,L,12301,US-L-DE-STM-6,65826,6.2,409851.6,296748.9
US,L,12539,US-L-DE-STM-6,33348,15.8,526350.4,418816.8
US,L,13214,US-L-DE-STM-4,51309,4.1,207918.3,155781.2
US,L,13251,US-L-DE-ATX-4,44251,15.9,705119.9,644442.5
US,L,13755,US-L-DE-NYC-6,48815,8.8,430156.9,364580.9
US,L,13805,US-L-DE-ATX-1,62490,12.0,750072.3,657239.9
US,L,14255,US-L-DE-STM-3,48439,11.6,561901.3,505640.5
US,L,14267,US-L-DE-STM-4,31081,32.0,995876.7,695881.3
US,L,14472,US-L-DE-NYC-5,51354,11.3,578497.9,412916.4
US,L,14476,US-L-DE-STM-6,37796,6.7,253515.2,364639.3
US,L,14703,US-L-DE-ATX-3,0,,0.0,532261.0
US,L,15229,US-L-DE-STM-7,26480,13.3,351946.3,256004.3
US,L,15230,US-L-DE-STM-1,35326,13.2,468015.8,390213.9
US,L,15240,US-L-DE-STM-5,60195,5.2,312869.2,277579.3
US,L,15478,US-L-DE-NYC-3,41560,5.8,239775.9,134007.1
US,L,15634,US-L-DE-STM-2,40962,6.3,257338.8,274144.6
US,L,15731,US-L-DE-ATX-3,66132,6.9,455159.2,422013.2
US,L,15732,US-L-DE-ATX-3,40723,9.0,365840.3,371848.7
US,L,15970,US-L-DE-STM-1,62430,7.8,485225.8,378921.7
US,L,16300,US-L-DE-NYC-6,53529,12.7,680465.9,548456.6
US,L,16301,US-L-DE-NYC-4,44907,14.2,636740.8,481770.1
US,L,16997,US-L-DE-ATX-5,39790,13.9,554457.3,398685.0
US,L,17054,US-L-SA-NYC-1,52672,12.8,674105.7,543067.8
US,L,17113,US-L-DE-STM-2,27089,15.8,428965.1,403955.2
US,L,17350,US-L-DE-NYC-6,58025,9.8,568934.0,375185.4
US,L,17596,US-L-DE-STM-4,46429,8.2,380304.4,366427.3
US,L,17628,US-L-DE-NYC-5,36128,11.4,410495.5,453616.6
US,L,17645,US-L-DE-NYC-4,33703,8.0,270151.7,239516.2
US,L,17646,US-L-SA-STM-1,64684,5.3,340869.9,230855.9
US,L,17674,US-L-DE-NYC-7,36751,8.0,294202.3,273947.5
US,L,17695,US-L-SA-STM-1,41012,12.4,507588.9,374029.1
US,L,17707,US-L-SA-STM-1,57970,8.6,496530.3,472202.3
US,L,17848,US-L-DE-STM-2,40871,5.4,219251.9,229884.8
US,L,18094,US-L-SA-STM-1,39154,5.8,227660.7,247139.5
US,L,18138,US-L-DE-NYC-8,25127,16.5,415329.2,332070.4
US,L,18153,US-L-DE-STM-2,39471,9.0,355945.2,257473.4
US,L,18364,US-L-DE-NYC-7,57362,6.4,369940.4,272139.0
US,L,18917,US-L-DE-NYC-4,41536,14.8,613857.0,478177.8
US,L,18943,US-L-DE-STM-5,52198,14.9,780268.0,705184.3
US,L,19570,US-L-DE-NYC-8,43058,13.0,558471.0,419150.9
US,L,19577,US-L-SA-NYC-1,50787,14.5,738900.0,416900.0
US,L,20068,US-L-DE-ATX-5,49187,6.1,300759.4,253771.6
US,L,20204,US-L-DE-NYC-4,46947,6.7,316543.7,253902.2
US,L,20321,US-L-DE-NYC-2,48760,10.2,499736.1,430504.8
US,L,20346,US-L-DE-ATX-2,42557,7.3,311674.8,306234.2
US,L,20978,US-L-DE-ATX-2,66691,14.2,950006.9,906837.2
US,L,22734,US-L-DE-ATX-3,39730,7.7,307109.8,253359.3
US,L,23204,US-L-DE-NYC-5,39387,21.9,862914.4,764500.9
US,L,23205,US-L-DE-STM-5,28918,18.9,546994.1,452651.6
US,L,23224,US-L-DE-STM-1,24094,16.5,398411.9,358370.0
US,L,23228,US-L-DE-ATX-4,49581,11.7,579849.2,467121.9
US,L,23240,US-L-DE-STM-5,48986,3.2,158078.8,160694.7
US,L,23941,US-L-DE-NYC-7,30542,9.4,287228.1,288795.2
US,L,24011,US-L-DE-CHI-1,60322,10.8,653355.7,642884.4
US,L,24948,US-L-DE-STM-1,68306,8.2,561737.0,445827.0
US,L,25544,US-L-DE-STM-1,35441,13.5,477681.5,396673.7
US,L,25580,US-L-DE-STM-7,35353,9.8,345124.1,233918.5
US,L,25611,US-L-DE-ATX-4,36986,20.1,743376.3,518845.9
US,L,25614,US-L-DE-ATX-5,30289,12.9,389930.1,412059.9
US,L,25615,US-L-DE-ATX-3,36829,35.2,1297383.6,1214603.9
US,L,25626,US-L-DE-NYC-2,49687,11.6,573973.0,558443.6
US,L,25630,US-L-DE-ATX-5,35377,14.0,495743.6,443705.5
US,L,25631,US-L-DE-STM-2,105958,7.2,762680.7,688262.5
US,L,25633,US-L-DE-ATX-1,54068,15.1,815646.1,738046.9
US,L,25653,US-L-DE-NYC-2,48979,10.6,518943.6,479281.8
US,L,26132,US-L-DE-STM-5,59927,6.3,375109.6,235204.0
US,L,26177,US-L-SA-STM-1,60122,4.4,262401.9,263873.4
US,L,26473,US-L-DE-STM-7,35409,15.9,564620.8,484769.6
US,L,26768,US-L-DE-NYC-6,75799,6.4,484033.3,288892.3
US,L,26775,US-L-DE-NYC-5,51741,16.7,866016.5,662102.1
US,L,26946,US-L-DE-NYC-8,32820,12.8,419302.8,273415.0
US,L,27648,US-L-DE-STM-4,58412,9.3,545958.6,467339.6
US,L,28368,US-L-DE-STM-3,46165,16.3,751910.7,614235.3
US,L,28371,US-L-DE-NYC-1,38260,8.9,341731.6,278678.0
US,L,28467,US-L-SA-NYC-2,95845,2.6,251596.4,294614.9
US,L,28951,US-L-DE-STM-6,24113,18.1,436409.1,391947.4
US,L,29222,US-L-DE-STM-6,55500,6.2,344958.7,197107.8
US,L,30204,US-L-SA-NYC-1,57941,4.8,276134.5,243817.0
US,L,30205,US-L-SA-NYC-2,90474,9.7,879627.7,585712.2
US,L,30801,US-L-DE-STM-7,37818,18.3,692364.1,496858.2
US,L,31227,US-L-DE-NYC-8,27600,13.4,371111.2,322809.0
US,L,31248,US-L-DE-NYC-8,48466,14.3,692018.3,421322.2
US,L,31302,US-L-DE-STM-6,37761,28.6,1079714.7,739230.7
US,L,31328,US-L-DE-CHI-1,60351,6.4,383725.4,335151.8
US,L,31342,US-L-DE-CHI-1,46446,18.8,871766.1,729719.7
US,L,31817,US-L-DE-NYC-6,56269,6.2,346140.7,313366.6
US,L,31837,US-L-DE-STM-7,0,,0.0,578556.9
US,L,32099,US-L-DE-NYC-8,29072,5.3,155496.0,128480.1
US,L,32175,US-L-DE-NYC-1,37219,7.5,280111.6,202451.1
US,L,32413,US-L-SA-STM-Franchise-1,88118,3.5,306757.8,273412.0
US,L,32448,US-L-DE-STM-5,39901,9.6,381869.0,285140.7
US,L,32553,US-L-DE-STM-4,49846,9.1,453424.4,351685.6
US,L,32640,US-L-DE-STM-6,48343,7.2,346695.4,327028.3
US,L,32814,US-L-DE-STM-3,90527,5.0,451512.1,372971.4
US,L,32877,US-L-DE-STM-7,42964,12.2,523548.0,426099.8
US,L,32880,US-L-DE-STM-7,28465,13.8,391738.5,315843.0
US,L,33325,US-L-DE-ATX-3,30131,22.4,675557.9,418874.0
US,L,33352,US-L-DE-STM-2,33634,22.6,758792.4,534518.5
US,L,33446,US-L-DE-NYC-2,49077,5.5,271093.9,312860.7
US,L,33937,US-L-DE-NYC-2,45857,7.7,352411.1,260165.5
US,L,34182,US-L-DE-NYC-6,44662,8.4,373722.3,345885.6
US,L,34268,US-L-DE-STM-3,44508,13.6,605008.8,518978.8
