country,segment,sales_rep_id,team,pcid_count,revenue_90d,pqr_90d,rev_growth_pct,jobs_90d,rev_per_job,impact_calls_90d,impact_coverage
US,M,2275,US-M-DE-NYC-7,94,449344.9,351837.1,0.3,10817,41.5,3,0
US,M,2722,US-M-DE-NYC-6,97,283034.3,259196.6,0.1,9757,29.0,6,0
US,M,3061,US-M-DE-NYC-5,96,440327.3,359963.9,0.2,9807,44.9,9,0
US,M,3433,US-M-DE-ATX-5,94,470538.4,396470.1,0.2,9589,49.1,0,0
US,M,3549,US-M-DE-STM-4,92,629207.0,534458.2,0.2,11832,53.2,133,1
US,M,3723,US-M-DE-STM-4,128,666108.6,544091.5,0.2,12739,52.3,37,0
US,M,4780,US-M-DE-STM-6,94,502819.4,515984.1,0.0,11248,44.7,1,0
US,M,5235,US-M-DE-NYC-6,99,280307.3,239781.5,0.2,12860,21.8,147,1
US,M,5542,US-M-DE-STM-2,97,384999.1,319047.1,0.2,11770,32.7,139,1
US,M,5648,US-M-DE-ATX-3,7,5538.4,13800.1,-0.5,444,12.5,8,1
US,M,6009,US-M-DE-ATX-4,290,1952360.8,1769836.2,0.1,35386,55.2,5,0
US,M,6589,US-M-DE-STM-5,94,780575.6,609638.2,0.3,12819,60.9,164,1
US,M,6739,US-M-DE-ATX-6,95,728473.6,616230.1,0.2,8935,81.5,153,1
US,M,6801,US-M-DE-NYC-9,114,81840.4,432387.6,-0.5,8271,9.9,10,0
US,M,6996,US-M-DE-NYC-1,96,647790.7,535749.1,0.2,8663,74.8,1,0
US,M,6997,US-M-DE-NYC-2,94,425677.9,356827.4,0.2,13096,32.5,142,1
US,M,7000,US-M-DE-STM-1,97,677729.7,494514.6,0.4,17652,38.4,111,1
US,M,7395,US-M-DE-STM-7,96,503082.7,452041.3,0.1,11035,45.6,128,1
US,M,8101,US-M-DE-SDL-2,96,501931.2,424398.1,0.2,11956,42.0,107,1
US,M,8186,US-M-DE-NYC-2,95,461119.2,331310.6,0.4,13027,35.4,7,0
US,M,8597,US-M-DE-STM-6,91,503996.6,371427.5,0.4,9382,53.7,142,1
US,M,8809,US-M-DE-ATX-3,97,500194.3,401274.9,0.2,15125,33.1,149,1
US,M,8947,US-M-DE-STM-4,93,666885.0,559440.9,0.2,8772,76.0,135,1
US,M,9078,US-M-SA-NYC-1,136,531136.9,411099.1,0.3,26457,20.1,4,0
US,M,9081,US-M-DE-NYC-9,96,408091.1,390771.7,0.0,15263,26.7,76,0
US,M,9088,US-M-DE-ATX-2,95,627824.8,489115.0,0.3,13556,46.3,177,1
US,M,9090,US-M-DE-ATX-6,94,700129.2,624289.9,0.1,14623,47.9,70,0
US,M,9393,US-M-DE-STM-1,98,429419.8,445174.9,0.0,15889,27.0,134,1
US,M,9508,US-M-DE-STM-6,94,625223.3,563035.5,0.1,10643,58.7,153,1
US,M,9522,US-M-DE-NYC-2,98,597045.8,540224.8,0.1,16002,37.3,127,1
US,M,9663,US-M-DE-STM-2,93,585878.8,577802.3,0.0,11039,53.1,123,1
US,M,9697,US-M-DE-ATX-2,124,782478.7,746128.7,0.0,17201,45.5,6,0
US,M,9976,US-M-DE-NYC-4,94,446046.1,364490.7,0.2,9811,45.5,106,1
US,M,10073,US-M-DE-STM-7,93,760268.7,587465.7,0.3,12327,61.7,103,1
US,M,10673,US-M-DE-STM-9,95,643198.6,533093.3,0.2,13046,49.3,79,0
US,M,11027,US-M-DE-STM-6,95,572006.9,436987.5,0.3,12127,47.2,138,1
US,M,11417,US-M-DE-STM-8,93,530683.2,412912.1,0.3,15628,34.0,75,0
US,M,11487,US-M-DE-NYC-6,93,258467.9,189747.2,0.4,10655,24.3,80,0
US,M,12076,US-M-DE-SDL-1,92,553658.4,507958.2,0.1,9713,57.0,47,0
US,M,12307,US-M-DE-STM-5,97,540708.6,480746.0,0.1,11758,46.0,167,1
US,M,12956,US-M-DE-ATX-6,93,592755.6,492823.9,0.2,12331,48.1,100,1
US,M,13252,US-M-DE-STM-9,95,533946.2,468869.9,0.1,12239,43.6,164,1
US,M,13552,US-M-DE-ATX-5,92,678870.6,555584.6,0.2,9274,73.2,173,1
US,M,13743,US-M-DE-STM-5,97,541579.8,393526.1,0.4,11602,46.7,145,1
US,M,13745,US-M-DE-STM-1,95,774878.4,724519.7,0.1,11220,69.1,113,1
US,M,13797,US-M-DE-ATX-5,92,648516.3,504911.0,0.3,9063,71.6,156,1
US,M,13827,US-M-DE-ATX-3,93,588004.6,504868.5,0.2,8645,68.0,100,1
US,M,14898,US-M-DE-STM-8,95,545995.3,439545.2,0.2,11263,48.5,152,1
US,M,14934,US-M-DE-SDL-1,95,589285.1,507362.9,0.2,16028,36.8,17,0
US,M,15214,US-M-DE-NYC-7,94,441417.7,441971.4,0.0,11999,36.8,92,0
US,M,15233,US-M-DE-STM-5,97,733576.7,599026.8,0.2,11729,62.5,23,0
US,M,15708,US-M-DE-SDL-3,95,642027.2,530397.2,0.2,12863,49.9,88,0
US,M,16296,US-M-DE-STM-1,97,458042.0,396247.8,0.2,9179,49.9,152,1
US,M,16302,US-M-DE-NYC-1,94,501992.7,432534.6,0.2,9565,52.5,0,0
US,M,16315,US-M-DE-STM-1,95,508866.1,495341.6,0.0,11697,43.5,140,1
US,M,17282,US-M-DE-STM-7,95,587935.4,488950.5,0.2,10865,54.1,129,1
US,M,17521,US-M-DE-NYC-9,95,445233.3,330184.2,0.3,12355,36.0,131,1
US,M,17525,US-M-DE-NYC-1,96,471379.6,422616.3,0.1,13899,33.9,150,1
US,M,17526,US-M-DE-NYC-1,97,499147.8,428336.1,0.2,11388,43.8,147,1
US,M,17649,US-M-DE-STM-9,94,99685.1,457592.0,-0.5,8266,12.1,135,1
US,M,18250,US-M-DE-NYC-1,96,618247.9,567241.1,0.1,9486,65.2,187,1
US,M,18251,US-M-DE-NYC-8,190,958990.1,827301.1,0.2,39532,24.3,0,0
US,M,18409,US-M-DE-SDL-2,95,622976.0,516599.4,0.2,13282,46.9,88,0
US,M,18761,US-M-DE-STM-2,92,571045.5,511047.6,0.1,10461,54.6,100,1
US,M,18923,US-M-DE-ATX-4,94,623110.7,480331.7,0.3,14649,42.5,127,1
US,M,19175,US-M-DE-NYC-4,94,445426.7,432306.6,0.0,9238,48.2,131,1
US,M,19342,US-M-DE-STM-4,97,478568.5,395309.3,0.2,55663,8.6,182,1
US,M,19541,US-M-DE-ATX-2,96,409205.6,353411.1,0.2,12886,31.8,94,0
US,M,19569,US-M-DE-NYC-5,97,876108.7,668616.1,0.3,11862,73.9,155,1
US,M,19669,US-M-DE-ATX-5,90,619351.2,450308.5,0.4,13639,45.4,138,1
US,M,20175,US-M-DE-SDL-1,95,550940.6,480098.3,0.1,9048,60.9,162,1
US,M,20269,US-M-DE-SDL-1,96,596996.1,581116.1,0.0,12382,48.2,108,1
US,M,20332,US-M-DE-NYC-3,93,500028.7,403253.7,0.2,10975,45.6,116,1
US,M,21144,US-M-DE-SDL-3,94,542078.7,550942.6,0.0,13544,40.0,70,0
US,M,21237,US-M-DE-STM-6,91,605170.3,582152.2,0.0,11955,50.6,134,1
US,M,21258,US-M-DE-NYC-9,96,378398.6,382978.1,0.0,12358,30.6,150,1
US,M,21419,US-M-DE-ATX-1,95,534457.8,462023.2,0.2,9631,55.5,3,0
US,M,23202,US-M-DE-ATX-3,96,519096.6,327445.5,0.6,12691,40.9,164,1
US,M,23226,US-M-DE-STM-7,95,474677.9,398036.9,0.2,10509,45.2,135,1
US,M,23227,US-M-DE-STM-6,93,487832.2,523172.3,-0.1,12127,40.2,150,1
US,M,23230,US-M-DE-NYC-9,99,495452.3,485464.4,0.0,12082,41.0,86,0
US,M,23241,US-M-DE-STM-9,92,800094.5,597656.2,0.3,9846,81.3,141,1
US,M,23244,US-M-DE-STM-7,95,747065.0,547784.4,0.4,11555,64.7,175,1
US,M,23646,US-M-DE-ATX-2,96,749446.1,533726.3,0.4,9583,78.2,144,1
US,M,23767,US-M-DE-ATX-1,92,675437.2,546540.4,0.2,14838,45.5,130,1
US,M,23770,US-M-DE-NYC-5,96,608983.2,460345.8,0.3,13225,46.0,141,1
US,M,24335,US-M-DE-STM-8,93,289651.8,253161.8,0.1,10213,28.4,162,1
US,M,24462,US-M-DE-NYC-8,93,449093.0,421407.5,0.1,13332,33.7,106,1
US,M,24588,US-M-DE-STM-2,92,477064.9,482789.2,0.0,14848,32.1,134,1
US,M,24635,US-M-DE-NYC-4,94,555169.7,486022.3,0.1,9415,59.0,124,1
US,M,24636,US-M-DE-NYC-7,94,403995.8,366838.5,0.1,12494,32.3,106,1
US,M,24953,US-M-DE-STM-7,94,561235.5,389223.2,0.4,10504,53.4,140,1
US,M,25487,US-M-DE-NYC-7,93,430803.1,363385.9,0.2,16079,26.8,107,1
US,M,25488,US-M-DE-NYC-9,94,556132.0,443894.3,0.3,11472,48.5,117,1
US,M,26062,US-M-DE-SDL-1,93,444704.5,419608.6,0.1,10964,40.6,121,1
US,M,26126,US-M-DE-STM-4,95,516881.3,487585.1,0.1,8986,57.5,157,1
US,M,27004,US-M-DE-SDL-2,96,479647.0,422541.8,0.1,12322,38.9,15,0
US,M,27685,US-M-DE-NYC-3,94,499741.1,383220.1,0.3,11992,41.7,160,1
US,M,27690,US-M-DE-NYC-2,93,657968.9,547529.0,0.2,10699,61.5,98,1
US,M,27904,US-M-SA-STM-1,138,538690.6,496831.8,0.1,29375,18.3,206,1
US,M,27917,US-M-SA-STM-1,139,301119.6,290250.2,0.0,21724,13.9,95,0
US,M,28088,US-M-DE-SDL-3,95,486074.0,436258.5,0.1,13210,36.8,104,1
US,M,28370,US-M-DE-STM-2,94,515644.8,467975.7,0.1,9557,54.0,154,1
US,M,28945,US-M-DE-SDL-1,95,595837.1,450832.7,0.3,12925,46.1,101,1
US,M,29587,US-M-DE-STM-6,97,570076.7,464668.4,0.2,12174,46.8,129,1
US,M,29640,US-M-DE-SDL-2,98,509388.1,481526.8,0.1,12063,42.2,80,0
US,M,29676,US-M-DE-NYC-5,96,437256.6,396745.1,0.1,12973,33.7,123,1
US,M,29693,US-M-DE-NYC-1,98,452674.9,360609.0,0.3,11635,38.9,131,1
US,M,29907,US-M-DE-ATX-4,95,490783.2,406482.1,0.2,15148,32.4,119,1
US,M,29932,US-M-DE-STM-8,93,493157.0,274593.8,0.8,9852,50.1,89,0
US,M,29934,US-M-DE-STM-9,96,702237.4,669881.8,0.0,16596,42.3,154,1
US,M,30206,US-M-DE-STM-4,95,424113.6,419219.3,0.0,11087,38.3,164,1
US,M,30246,US-M-DE-NYC-3,98,617553.1,463891.8,0.3,10584,58.3,140,1
US,M,30250,US-M-DE-STM-8,96,647361.2,560706.9,0.2,11814,54.8,124,1
US,M,30436,US-M-DE-STM-5,95,472392.0,451587.6,0.0,14882,31.7,136,1
US,M,30465,US-M-DE-SDL-3,95,810438.2,708532.5,0.1,12789,63.4,96,1
US,M,30802,US-M-DE-STM-2,96,671690.8,550381.7,0.2,10607,63.3,173,1
US,M,30827,US-M-DE-ATX-3,93,579589.4,451430.2,0.3,9054,64.0,145,1
US,M,31101,US-M-DE-NYC-5,95,613166.5,491200.5,0.2,11318,54.2,152,1
US,M,31330,US-M-DE-NYC-4,96,326651.3,243977.5,0.3,10277,31.8,114,1
US,M,31345,US-M-DE-ATX-2,96,591520.3,498156.4,0.2,9403,62.9,148,1
US,M,31736,US-M-DE-ATX-3,95,416519.4,385904.8,0.1,15941,26.1,141,1
US,M,31747,US-M-DE-SDL-1,94,370816.0,393837.6,-0.1,28740,12.9,76,0
US,M,31825,US-M-DE-SDL-2,96,415044.5,373096.6,0.1,14898,27.9,105,1
US,M,31833,US-M-DE-STM-7,94,540981.5,449608.9,0.2,9972,54.3,110,1
US,M,31947,US-M-DE-ATX-4,94,479649.5,437578.2,0.1,9634,49.8,141,1
US,M,31948,US-M-DE-NYC-1,97,353725.7,302139.5,0.2,9423,37.5,115,1
US,M,32143,US-M-DE-STM-5,94,564005.4,583741.5,0.0,10332,54.6,196,2
US,M,32163,US-M-DE-SDL-1,94,656601.8,608344.8,0.1,10396,63.2,83,0
US,M,32196,US-M-DE-SDL-2,95,102810.0,356605.0,-0.5,8359,12.3,86,0
US,M,32465,US-M-DE-STM-5,91,517562.0,359010.5,0.4,19054,27.2,137,1
US,M,32627,US-M-DE-STM-9,93,448833.0,337358.7,0.3,10384,43.2,136,1
US,M,32797,US-M-DE-ATX-1,97,820429.9,698857.9,0.2,13950,58.8,134,1
US,M,32829,US-M-DE-NYC-4,95,543513.3,457017.2,0.2,20612,26.4,116,1
US,M,32869,US-M-DE-NYC-3,96,318037.2,241271.9,0.3,12572,25.3,129,1
US,M,32881,US-M-DE-STM-4,96,666486.6,584332.0,0.1,12598,52.9,147,1
US,M,32882,US-M-DE-STM-1,94,576619.8,527840.2,0.1,11446,50.4,154,1
US,M,33317,US-M-DE-NYC-6,92,238367.9,183762.8,0.3,9972,23.9,93,1
US,M,33353,US-M-DE-STM-8,95,544434.6,477801.3,0.1,13918,39.1,123,1
US,M,33376,US-M-DE-ATX-1,95,660159.6,565259.0,0.2,10859,60.8,101,1
US,M,33438,US-M-DE-NYC-5,95,529500.8,392213.3,0.4,15203,34.8,146,1
US,M,33441,US-M-DE-ATX-6,95,616662.5,466303.1,0.3,10293,59.9,140,1
US,M,33447,US-M-DE-NYC-8,96,475896.8,349314.0,0.4,12080,39.4,127,1
US,M,33448,US-M-DE-NYC-7,95,414394.7,362157.5,0.1,14836,27.9,145,1
US,M,33595,US-M-DE-NYC-6,94,336329.5,256861.2,0.3,11506,29.2,162,1
US,M,33606,US-M-DE-STM-1,99,584413.1,520818.7,0.1,13559,43.1,122,1
US,M,33667,US-M-DE-NYC-6,97,307695.7,295924.2,0.0,15325,20.1,130,1
US,M,33672,US-M-DE-STM-1,98,552948.0,396893.6,0.4,11845,46.7,146,1
US,M,33673,US-M-DE-STM-2,97,469462.9,387422.1,0.2,11143,42.1,123,1
US,M,33694,US-M-DE-NYC-5,96,557297.6,486799.6,0.1,15495,36.0,142,1
US,M,33715,US-M-DE-ATX-1,97,714988.8,594405.2,0.2,11506,62.1,164,1
US,M,33718,US-M-DE-NYC-3,96,510345.2,422794.0,0.2,9455,54.0,145,1
US,M,33722,US-M-DE-SDL-2,43,27798.1,124155.0,-0.5,7789,3.6,3,0
US,M,33749,US-M-DE-ATX-3,95,519080.0,443295.2,0.2,9885,52.5,109,1
US,M,33779,US-M-DE-ATX-3,95,444579.3,412022.6,0.1,12384,35.9,71,0
US,M,33985,US-M-DE-ATX-6,96,671418.4,584608.1,0.1,12098,55.5,135,1
US,M,34174,US-M-DE-ATX-5,93,711045.6,531836.2,0.3,9985,71.2,115,1
US,M,34177,US-M-DE-STM-5,94,682800.8,598897.6,0.1,9435,72.4,190,2
US,M,34432,US-M-DE-STM-7,96,498500.2,515443.7,0.0,12698,39.3,169,1
US,M,34433,US-M-DE-NYC-4,97,412962.9,447841.3,-0.1,15448,26.7,82,0
US,M,34490,US-M-DE-NYC-7,95,394681.5,322886.0,0.2,15148,26.1,125,1
US,M,34519,US-M-DE-NYC-9,94,454152.6,398744.9,0.1,10959,41.4,99,1
US,M,34620,US-M-DE-NYC-9,95,1081938.2,715124.8,0.5,10332,104.7,135,1
US,M,34829,US-M-DE-NYC-5,92,680990.6,518453.0,0.3,14434,47.2,156,1
US,M,34896,US-M-DE-NYC-2,94,461789.9,357638.2,0.3,19915,23.2,100,1
US,M,34906,US-M-DE-STM-6,94,602672.0,573122.8,0.1,16201,37.2,136,1
US,M,35134,US-M-DE-NYC-4,97,390654.1,339027.9,0.2,11266,34.7,127,1
US,M,35413,US-M-DE-ATX-4,95,602494.8,526762.7,0.1,9858,61.1,130,1
US,M,35541,US-M-DE-ATX-6,94,637872.8,551428.8,0.2,9555,66.8,133,1
US,M,35764,US-M-DE-ATX-1,94,587694.3,522303.1,0.1,11989,49.0,137,1
US,M,35861,US-M-DE-ATX-1,92,736146.1,526928.1,0.4,11909,61.8,64,0
US,M,35920,US-M-DE-STM-2,93,590853.3,530476.0,0.1,9091,65.0,118,1
US,M,36031,US-M-DE-SDL-2,96,367574.2,286891.7,0.3,12108,30.4,131,1
US,M,36323,US-M-SA-STM-1,139,478617.8,363376.8,0.3,65222,7.3,142,1
US,M,38557,US-M-DE-ATX-6,96,637999.1,572325.3,0.1,10612,60.1,134,1
US,M,38741,US-M-DE-SDL-3,94,378701.5,315761.3,0.2,13385,28.3,100,1
US,M,38750,US-M-DE-SDL-3,93,599898.7,544145.9,0.1,14741,40.7,154,1
US,M,39018,US-M-SA-STM-1,138,523768.7,490822.6,0.1,23858,22.0,194,1
US,M,39026,US-M-DE-STM-1,97,470215.0,382108.9,0.2,12823,36.7,135,1
US,M,39587,US-M-SA-NYC-1,137,611976.9,483956.0,0.3,28133,21.8,177,1
US,M,39656,US-M-SA-NYC-1,136,530216.4,425876.0,0.2,33636,15.8,197,1
US,M,40055,US-M-DE-ATX-4,94,596555.9,420846.9,0.4,13782,43.3,121,1
US,M,40185,US-M-SA-NYC-1,135,588327.2,621359.2,-0.1,89908,6.5,120,0
US,M,40244,US-M-DE-NYC-8,94,527299.9,477797.8,0.1,17132,30.8,83,0
US,M,40817,US-M-DE-NYC-8,95,443383.7,324621.5,0.4,10241,43.3,96,1
US,M,40949,US-M-SA-NYC-1,133,392133.3,356522.5,0.1,42408,9.2,117,0
US,M,40950,US-M-DE-NYC-2,95,544025.2,486042.8,0.1,10010,54.3,144,1
US,M,41049,US-M-DE-ATX-2,94,635944.4,565503.7,0.1,17363,36.6,147,1
US,M,41086,US-M-DE-NYC-3,94,633050.4,517209.8,0.2,8686,72.9,92,0
US,M,41410,US-M-DE-ATX-5,95,486759.0,409863.5,0.2,9050,53.8,116,1
US,M,41599,US-M-DE-NYC-1,95,460494.0,375100.7,0.2,12182,37.8,155,1
US,M,41601,US-M-DE-NYC-7,94,429872.5,327876.1,0.3,11230,38.3,156,1
US,M,41683,US-M-DE-SDL-3,97,405698.9,414410.8,0.0,11627,34.9,152,1
US,M,41720,US-M-DE-NYC-8,94,516584.3,415620.0,0.2,9480,54.5,89,0
US,M,41803,US-M-DE-NYC-2,97,426741.1,297875.6,0.4,24863,17.2,164,1
US,M,42592,US-M-SA-NYC-1,133,414935.2,349373.8,0.2,26907,15.4,137,1
US,M,42638,US-M-DE-ATX-5,93,478202.2,464331.1,0.0,10301,46.4,144,1
US,M,42784,US-M-DE-STM-9,91,560132.6,461478.8,0.2,9094,61.6,102,1
US,M,42819,US-M-DE-ATX-1,95,467713.9,425518.5,0.1,9532,49.1,86,0
US,M,42947,US-M-DE-NYC-6,94,272628.2,223252.4,0.2,14560,18.7,86,0
US,M,43063,US-M-DE-SDL-3,95,439673.5,416277.4,0.1,12001,36.6,203,2
US,M,43193,US-M-DE-LOA-1,96,598391.3,547660.6,0.1,12143,49.3,70,0
US,M,43246,US-M-DE-LOA-1,153,912042.8,1030218.4,-0.1,15389,59.3,7,0
US,M,43655,US-M-SA-NYC-1,137,599396.2,463324.6,0.3,28398,21.1,131,0
US,M,43934,US-M-DE-NYC-6,94,356711.9,287854.4,0.2,13331,26.8,65,0
US,M,43975,US-M-DE-SDL-2,95,309195.7,211885.9,0.5,16540,18.7,399,4
US,M,44140,US-M-DE-ATX-5,91,646312.2,538061.7,0.2,8039,80.4,107,1
US,M,44144,US-M-DE-ATX-6,93,657699.9,659036.4,0.0,10632,61.9,139,1
US,M,44161,US-M-DE-NYC-8,95,447088.8,334610.2,0.3,11151,40.1,100,1
US,M,44384,US-M-DE-NYC-3,95,570911.4,541381.5,0.1,12824,44.5,164,1
US,M,44385,US-M-DE-NYC-7,94,405984.8,362996.4,0.1,9689,41.9,114,1
US,M,44451,US-M-DE-STM-8,93,554041.1,503714.3,0.1,10719,51.7,90,0
US,M,44452,US-M-DE-NYC-2,94,583999.9,472272.1,0.2,12764,45.8,123,1
US,M,44676,US-M-DE-NYC-6,95,347645.1,353521.2,0.0,10193,34.1,64,0
US,M,44725,US-M-DE-STM-8,96,370179.6,352949.2,0.0,12780,29.0,125,1
US,M,44729,US-M-DE-NYC-2,99,380551.2,259095.0,0.5,11463,33.2,118,1
US,M,44947,US-M-DE-NYC-3,96,584894.1,568028.8,0.0,10418,56.1,104,1
US,M,44998,US-M-DE-ATX-3,91,692918.4,523690.9,0.3,9609,72.1,108,1
US,M,45074,US-M-DE-NYC-4,97,421763.2,356404.3,0.2,16294,25.9,158,1
US,M,45241,US-M-DE-NYC-4,94,567168.3,512481.7,0.1,10111,56.1,137,1
US,M,45339,US-M-DE-NYC-8,95,369018.2,359594.1,0.0,11871,31.1,36,0
US,M,45379,US-M-SA-STM-1,139,446017.6,404072.9,0.1,26677,16.7,125,0
US,M,45451,US-M-DE-STM-9,96,563213.4,462527.7,0.2,10446,53.9,84,0
US,M,46707,US-M-DE-STM-5,97,625063.7,451118.1,0.4,12731,49.1,0,0
US,M,46816,US-M-DE-NYC-5,97,386409.2,377817.4,0.0,9105,42.4,0,0
US,M,46850,US-M-DE-NYC-9,115,632428.8,547882.5,0.2,14007,45.2,0,0
US,NAM,379,US-NAM-HC-RMT-5,3,57278.9,30803.2,0.9,117033,0.5,0,0
US,NAM,527,US-NAM-HC-RMT-5,5,80370.0,91056.9,-0.1,25183,3.2,0,0
US,NAM,528,US-NAM-PSE-RMT-1,17,228570.7,211674.8,0.1,54206,4.2,0,0
US,NAM,737,US-NAM-SA-RMT-2,7,48735.3,45295.8,0.1,28493,1.7,0,0
US,NAM,795,US-NAM-LTL-RMT-8,3,625567.1,314043.4,1.0,321636,1.9,0,0
US,NAM,842,US-NAM-LTL-RMT-7,5,1125518.6,919502.6,0.2,43367,26.0,0,0
US,NAM,1049,US-NAM-LTL-RMT-2,3,1087090.1,662704.4,0.6,20855,52.1,0,0
US,NAM,1084,US-NAM-HC-RMT-2,5,205425.9,163466.8,0.3,44272,4.6,0,0
US,NAM,1133,US-NAM-HC-RMT-5,18,121440.9,145307.7,-0.2,128363,0.9,0,0
US,NAM,1139,US-NAM-HC-RMT-1,9,95898.5,78494.1,0.2,80084,1.2,0,0
US,NAM,1259,US-NAM-LTL-RMT-5,6,278225.4,194424.1,0.4,30820,9.0,0,0
US,NAM,1277,US-NAM-RHMS-RMT-3,4,567738.5,528563.5,0.1,446879,1.3,0,0
US,NAM,1549,US-NAM-RPO-RMT-1,4,88636.7,82201.5,0.1,165168,0.5,0,0
US,NAM,1647,US-NAM-RHMS-RMT-2,21,161048.8,145977.8,0.1,123033,1.3,3,0
US,NAM,1698,US-NAM-SA-RMT-4,6,38034.3,37970.5,0.0,148054,0.3,0,0
US,NAM,1799,US-NAM-LTL-RMT-8,4,672878.0,553452.0,0.2,49273,13.7,0,0
US,NAM,1909,US-NAM-HC-RMT-2,4,87141.9,42577.2,1.0,111071,0.8,0,0
US,NAM,1992,US-NAM-RHMS-RMT-5,20,127633.4,116301.6,0.1,103495,1.2,4,0
US,NAM,2007,US-NAM-HC-RMT-4,10,50054.4,66109.8,-0.2,113346,0.4,0,0
US,NAM,2154,US-NAM-LTL-RMT-1,1,5374739.1,3298103.1,0.6,30491,176.3,4,4
US,NAM,2168,US-NAM-LTL-RMT-5,8,168482.0,188611.1,-0.1,76535,2.2,13,1
US,NAM,2276,US-NAM-RPO-RMT-1,3,104288.0,98320.4,0.1,32934,3.2,0,0
US,NAM,2515,US-NAM-LTL-RMT-5,5,275532.0,319967.7,-0.1,146608,1.9,0,0
US,NAM,2571,US-NAM-LTL-RMT-4,1,19561.5,15463.4,0.3,4193,4.7,1,1
US,NAM,2718,US-NAM-LTL-RMT-1,3,1130410.6,650229.7,0.7,46597,24.3,0,0
US,NAM,2719,US-NAM-LTL-RMT-6,4,3787386.5,2388174.9,0.6,101466,37.3,0,0
US,NAM,2782,US-NAM-HC-RMT-3,4,56005.2,49963.5,0.1,70858,0.8,0,0
US,NAM,2857,US-NAM-HC-RMT-6,9,102341.2,149444.8,-0.3,60123,1.7,0,0
US,NAM,3158,US-NAM-HC-RMT-3,4,317690.7,337367.6,-0.1,75156,4.2,0,0
US,NAM,3420,US-NAM-HC-RMT-7,5,11582.7,21066.7,-0.5,55443,0.2,0,0
US,NAM,3426,US-NAM-LTL-RMT-5,6,688469.6,583795.7,0.2,77925,8.8,2,0
US,NAM,3485,US-NAM-RHMS-RMT-3,7,430441.7,414658.0,0.0,372296,1.2,0,0
US,NAM,3486,US-NAM-SA-RMT-3,4,268354.7,221772.6,0.2,92207,2.9,0,0
US,NAM,3601,US-NAM-SA-RMT-3,6,40707.3,38166.4,0.1,166143,0.2,0,0
US,NAM,3778,US-NAM-LTL-RMT-8,24,197731.3,152134.7,0.3,100949,2.0,2,0
US,NAM,3821,US-NAM-HC-RMT-5,8,45951.3,64098.3,-0.3,93510,0.5,0,0
US,NAM,3898,US-NAM-LTL-RMT-6,6,510076.7,363682.2,0.4,57436,8.9,0,0
US,NAM,3900,US-NAM-LTL-RMT-1,2,2012639.7,577065.3,1.0,76563,26.3,0,0
US,NAM,3901,US-NAM-RHMS-RMT-2,8,171852.9,88768.6,0.9,218126,0.8,0,0
US,NAM,4076,US-NAM-LTL-RMT-1,1,519141.6,242498.4,1.0,1226,423.4,0,0
US,NAM,4501,US-NAM-LTL-RMT-4,4,986807.3,769232.9,0.3,22114,44.6,0,0
US,NAM,4667,US-NAM-HC-RMT-4,3,1540393.3,1254653.3,0.2,80056,19.2,0,0
US,NAM,4792,US-NAM-LTL-RMT-7,4,426881.1,290065.6,0.5,44775,9.5,0,0
US,NAM,5034,US-NAM-LTL-RMT-8,4,270600.6,182973.9,0.5,44837,6.0,0,0
US,NAM,5136,US-NAM-RHMS-RMT-1,6,245039.8,116753.8,1.0,170441,1.4,0,0
US,NAM,5268,US-NAM-HC-RMT-4,3,604883.9,665286.7,-0.1,36633,16.5,0,0
US,NAM,5416,US-NAM-LTL-RMT-7,26,216499.5,199755.0,0.1,74647,2.9,0,0
US,NAM,5454,US-NAM-RHMS-RMT-1,21,210505.6,218806.2,0.0,122903,1.7,0,0
US,NAM,5465,US-NAM-HC-RMT-7,3,645537.7,460266.3,0.4,84429,7.6,0,0
US,NAM,5466,US-NAM-RHMS-RMT-4,6,181748.1,133346.3,0.4,69363,2.6,0,0
US,NAM,5666,US-NAM-RHMS-RMT-6,8,392978.3,346337.0,0.1,76044,5.2,0,0
US,NAM,6021,US-NAM-SA-RMT-4,9,46567.2,14772.5,1.0,47597,1.0,0,0
US,NAM,6061,US-NAM-LTL-RMT-5,22,112006.1,73612.5,0.5,88824,1.3,0,0
US,NAM,6305,US-NAM-RHMS-RMT-1,4,719831.7,510420.3,0.4,69057,10.4,0,0
US,NAM,6440,US-NAM-PSE-RMT-1,37,223254.2,211328.4,0.1,148501,1.5,1,0
US,NAM,6672,US-NAM-HC-RMT-6,2,789653.6,551805.5,0.4,76147,10.4,0,0
US,NAM,7067,US-NAM-PSE-RMT-ACC-1,258,128339.6,66459.4,0.9,47163,2.7,126,0
US,NAM,7076,US-NAM-SA-RMT-2,6,100688.9,23041.3,1.0,137064,0.7,0,0
US,NAM,7087,US-NAM-PSE-RMT-3,41,186715.2,155648.1,0.2,12081,15.5,21,0
US,NAM,7221,US-NAM-SA-RMT-2,13,157788.8,81244.7,0.9,49568,3.2,7,0
US,NAM,7308,US-NAM-LTL-RMT-2,24,399571.8,272723.0,0.5,127297,3.1,0,0
US,NAM,7309,US-NAM-HC-RMT-3,2,169022.3,154182.7,0.1,89760,1.9,0,0
US,NAM,7316,US-NAM-RHMS-RMT-5,4,699955.9,633036.3,0.1,416193,1.7,0,0
US,NAM,7389,US-NAM-HC-RMT-1,3,41957.1,7982.7,1.0,163432,0.3,0,0
