Market,Sales rep ID,PCID count,PQR 90d ($),Revenue 90d ($),Ideal PCID,Vs ideal PCID,Too big,Too little,Peel to ideal,Grow slots
UK-L,7396,20,52283.1,94199.9,15,5,True,False,5,0
UK-L,7151,20,128540.6,177781.0,15,5,True,False,5,0
UK-L,40746,20,34234.4,50767.4,15,5,True,False,5,0
UK-L,17171,20,117271.5,184683.5,15,5,True,False,5,0
UK-L,30156,19,116152.5,146227.2,15,4,True,False,4,0
UK-L,38726,19,78980.5,92919.7,15,4,True,False,4,0
UK-L,39563,19,72770.8,88170.4,15,4,True,False,4,0
UK-L,5180,19,24777.1,49910.9,15,4,True,False,4,0
UK-L,12773,19,34479.5,40014.7,15,4,True,False,4,0
UK-L,9197,19,84518.4,122449.3,15,4,True,False,4,0
UK-L,17137,18,133385.9,85661.5,15,3,True,False,3,0
UK-L,19415,18,101431.9,206896.0,15,3,True,False,3,0
UK-L,29005,17,9315.2,13137.9,15,2,True,False,2,0
UK-L,4827,17,341231.1,412849.1,15,2,True,False,2,0
UK-L,3251,17,29091.0,46531.6,15,2,True,False,2,0
UK-L,20049,16,49325.7,63795.0,15,1,True,False,1,0
UK-L,33630,16,98346.3,118666.6,15,1,True,False,1,0
UK-L,4835,1,18155.3,24298.6,15,-14,False,True,0,14
UK-L,14123,1,10448.9,0.0,15,-14,False,True,0,14
UK-L,36390,1,28316.3,21525.1,15,-14,False,True,0,14
UK-L,12058,2,10218.7,20298.0,15,-13,False,True,0,13
UK-L,12909,2,8188.3,28398.2,15,-13,False,True,0,13
UK-L,2797,2,79146.5,55131.8,15,-13,True,True,0,13
UK-L,15057,2,13264.8,23534.6,15,-13,False,True,0,13
UK-L,7061,3,13113.3,5215.4,15,-12,False,True,0,12
UK-L,19012,3,53527.5,15991.0,15,-12,True,True,0,12
UK-L,15058,3,25499.0,15825.1,15,-12,False,True,0,12
UK-L,20781,3,10891.5,11376.3,15,-12,False,True,0,12
UK-L,13701,3,14701.7,20965.1,15,-12,False,True,0,12
UK-L,23570,3,9605.4,13586.7,15,-12,False,True,0,12
UK-L,45927,3,22712.0,7430.2,15,-12,False,True,0,12
UK-L,12918,3,81915.5,101171.8,15,-12,True,True,0,12
UK-L,2735,4,17035.3,24248.1,15,-11,False,True,0,11
UK-L,12206,4,13321.1,303.0,15,-11,False,True,0,11
UK-L,35989,4,12790.5,47063.7,15,-11,False,True,0,11
UK-L,8634,4,22059.7,34784.2,15,-11,False,True,0,11
UK-L,4857,4,15959.3,19118.6,15,-11,False,True,0,11
UK-L,42629,4,5078.3,18108.5,15,-11,False,True,0,11
UK-L,44447,4,12814.2,48528.5,15,-11,False,True,0,11
UK-L,9879,4,32623.2,39225.3,15,-11,False,True,0,11
UK-L,36104,4,9872.0,13239.8,15,-11,False,True,0,11
UK-L,19787,4,6836.3,1633.2,15,-11,False,True,0,11
UK-L,10734,4,20235.7,24000.4,15,-11,False,True,0,11
UK-L,43911,5,9506.8,14237.7,15,-10,False,True,0,10
UK-L,8637,5,14529.9,20731.8,15,-10,False,True,0,10
UK-L,13763,6,28793.4,47484.5,15,-9,False,True,0,9
UK-L,33635,6,51216.5,63933.2,15,-9,False,True,0,9
UK-L,15524,6,40548.0,42130.9,15,-9,False,True,0,9
UK-L,34773,6,5726.6,3397.1,15,-9,False,True,0,9
UK-L,12200,6,7542.6,6595.5,15,-9,False,True,0,9
UK-L,19814,6,32664.3,36072.5,15,-9,False,True,0,9
UK-L,20187,6,14862.7,13804.0,15,-9,False,True,0,9
UK-L,13492,6,8186.4,13315.6,15,-9,False,True,0,9
UK-L,9834,7,15835.4,22258.0,15,-8,False,True,0,8
UK-L,5064,7,13449.3,27229.1,15,-8,False,True,0,8
UK-L,6668,7,42068.1,108070.2,15,-8,False,True,0,8
UK-L,15309,7,79617.7,146084.6,15,-8,False,True,0,8
UK-L,8645,7,34337.9,49848.6,15,-8,False,True,0,8
UK-L,32930,7,24397.2,31632.1,15,-8,False,True,0,8
UK-L,10116,7,36632.1,53844.0,15,-8,False,True,0,8
UK-L,15521,7,18403.3,22804.3,15,-8,False,True,0,8
UK-L,43977,8,73675.2,102890.3,15,-7,True,True,0,7
UK-L,6938,8,15104.0,15990.5,15,-7,False,True,0,7
UK-L,31704,8,111705.9,154061.5,15,-7,False,True,0,7
UK-L,11707,8,13099.0,19695.2,15,-7,False,True,0,7
UK-L,34754,8,18215.6,7073.8,15,-7,False,True,0,7
UK-L,20786,8,10360.7,4271.8,15,-7,False,True,0,7
UK-L,13483,8,32708.8,29310.4,15,-7,False,True,0,7
UK-L,43902,8,46587.4,52292.3,15,-7,False,True,0,7
UK-L,19218,9,32711.1,33714.8,15,-6,False,True,0,6
UK-L,9856,9,40269.1,59860.4,15,-6,False,True,0,6
UK-L,14872,9,210332.4,245670.6,15,-6,False,True,0,6
UK-L,10996,9,159344.5,191957.5,15,-6,False,True,0,6
UK-L,19207,9,9502.9,20466.9,15,-6,False,True,0,6
UK-L,35140,9,16156.2,3985.8,15,-6,False,True,0,6
UK-L,36247,9,92207.1,70337.0,15,-6,True,True,0,6
UK-L,9483,9,12346.2,15535.8,15,-6,False,True,0,6
UK-L,6526,10,70557.4,134915.8,15,-5,True,True,0,5
UK-L,18391,10,38218.3,34489.1,15,-5,False,True,0,5
UK-L,15059,10,6013.2,14580.4,15,-5,False,True,0,5
UK-L,42967,10,31385.2,45973.3,15,-5,False,True,0,5
UK-L,7135,10,61305.8,95830.0,15,-5,False,True,0,5
UK-L,7332,11,24268.2,26863.8,15,-4,False,True,0,4
UK-L,10377,11,27616.6,34851.6,15,-4,False,True,0,4
UK-L,7329,11,16321.3,37828.0,15,-4,False,True,0,4
UK-L,4921,11,38013.9,36800.8,15,-4,False,True,0,4
UK-L,16141,11,20262.7,26322.1,15,-4,False,True,0,4
UK-L,5494,12,63578.3,90968.8,15,-3,False,True,0,3
UK-L,8968,12,65199.1,72936.1,15,-3,False,True,0,3
UK-L,13490,12,40716.0,69753.9,15,-3,False,True,0,3
UK-L,16468,12,50993.9,134048.7,15,-3,False,True,0,3
UK-L,5176,13,119400.1,120095.2,15,-2,False,True,0,2
UK-L,17038,13,22206.1,25440.8,15,-2,False,True,0,2
UK-L,2860,13,43382.4,70990.7,15,-2,False,True,0,2
UK-L,45898,13,15839.6,22018.6,15,-2,False,True,0,2
UK-L,16485,13,68820.1,81163.4,15,-2,False,True,0,2
UK-L,6942,14,22017.8,23176.1,15,-1,False,True,0,1
UK-L,18973,14,6058.7,7818.1,15,-1,False,True,0,1
UK-L,18414,15,21684.4,35456.0,15,0,True,False,0,0
UK-L,18976,15,74738.7,102385.0,15,0,True,False,0,0
UK-M,21198,138,47682.3,64962.0,5,133,True,False,133,0
UK-M,18973,128,51814.9,54926.5,5,123,True,False,123,0
UK-M,6924,120,38101.1,44403.0,5,115,True,False,115,0
UK-M,2253,117,58096.7,77847.1,5,112,True,False,112,0
UK-M,10365,116,25383.4,36854.5,5,111,True,False,111,0
UK-M,43796,115,31282.2,66465.4,5,110,True,False,110,0
UK-M,9886,115,120435.3,135565.0,5,110,True,False,110,0
UK-M,41672,113,29717.6,50699.3,5,108,True,False,108,0
UK-M,12339,113,27633.4,43374.3,5,108,True,False,108,0
UK-M,14736,108,41065.3,60915.3,5,103,True,False,103,0
UK-M,13510,107,38179.1,59715.9,5,102,True,False,102,0
UK-M,5901,107,38152.5,61127.0,5,102,True,False,102,0
UK-M,7153,105,56896.7,60660.4,5,100,True,False,100,0
UK-M,33629,104,38673.5,62514.9,5,99,True,False,99,0
UK-M,13540,103,41060.4,63843.1,5,98,True,False,98,0
UK-M,34419,99,17657.9,69801.1,5,94,True,False,94,0
UK-M,10369,96,218738.4,246686.0,5,91,True,False,91,0
UK-M,5072,95,187217.0,210397.6,5,90,True,False,90,0
UK-M,6929,94,148003.0,142486.0,5,89,True,False,89,0
UK-M,4285,94,108437.2,145670.0,5,89,True,False,89,0
UK-M,9191,89,218865.3,280475.0,5,84,True,False,84,0
UK-M,19796,89,167070.3,151560.6,5,84,True,False,84,0
UK-M,18975,84,425123.1,561933.8,5,79,True,False,79,0
UK-M,12200,82,417269.5,459247.8,5,77,True,False,77,0
UK-M,26345,82,439753.5,462114.6,5,77,True,False,77,0
UK-M,9834,80,377935.8,408925.2,5,75,True,False,75,0
UK-M,36247,80,366102.9,395882.2,5,75,True,False,75,0
UK-M,5064,79,279534.5,314758.5,5,74,True,False,74,0
UK-M,13763,79,404349.2,496513.0,5,74,True,False,74,0
UK-M,33635,78,278827.7,445804.0,5,73,True,False,73,0
UK-M,13483,78,393743.4,465391.5,5,73,True,False,73,0
UK-M,19207,78,345110.5,355120.3,5,73,True,False,73,0
UK-M,43902,78,361560.4,454163.3,5,73,True,False,73,0
UK-M,15309,77,339455.8,381828.8,5,72,True,False,72,0
UK-M,4921,77,352550.1,389418.7,5,72,True,False,72,0
UK-M,15524,77,358370.2,422297.0,5,72,True,False,72,0
UK-M,8968,77,439651.4,552599.7,5,72,True,False,72,0
UK-M,19218,77,375689.5,432669.8,5,72,True,False,72,0
UK-M,42967,77,412553.1,457870.4,5,72,True,False,72,0
UK-M,15521,76,352882.1,337886.7,5,71,True,False,71,0
UK-M,13492,76,384275.2,407810.4,5,71,True,False,71,0
UK-M,8645,76,288434.4,332213.6,5,71,True,False,71,0
UK-M,20786,76,298238.5,345065.0,5,71,True,False,71,0
UK-M,7332,76,359131.0,440686.4,5,71,True,False,71,0
UK-M,35140,75,308874.4,382860.6,5,70,True,False,70,0
UK-M,6938,75,349643.4,367824.2,5,70,True,False,70,0
UK-M,43911,75,426500.1,450569.5,5,70,True,False,70,0
UK-M,32930,75,396851.8,451738.1,5,70,True,False,70,0
UK-M,5494,75,365021.1,390855.6,5,70,True,False,70,0
UK-M,9856,74,325212.3,370797.2,5,69,True,False,69,0
UK-M,7329,72,265805.3,310614.5,5,67,True,False,67,0
UK-M,17038,72,267201.0,384918.6,5,67,True,False,67,0
UK-M,18391,72,314526.5,346275.6,5,67,True,False,67,0
UK-M,16468,72,282259.6,297876.3,5,67,True,False,67,0
UK-M,7135,72,365007.3,437108.4,5,67,True,False,67,0
UK-M,5176,71,287254.4,390758.3,5,66,True,False,66,0
UK-M,13490,71,320439.5,312021.7,5,66,True,False,66,0
UK-M,16141,70,405099.3,452788.5,5,65,True,False,65,0
UK-M,16485,68,292959.6,330072.1,5,63,True,False,63,0
UK-M,6942,64,339086.3,427910.6,5,59,True,False,59,0
UK-M,41669,63,10526.4,22677.6,5,58,True,False,58,0
UK-M,34773,58,30077.1,50469.8,5,53,True,False,53,0
UK-M,20781,53,386240.1,348637.3,5,48,True,False,48,0
UK-M,14929,52,22274.0,33265.7,5,47,True,False,47,0
UK-M,6526,51,6970.1,15226.4,5,46,True,False,46,0
UK-M,38726,44,177111.7,209791.9,5,39,True,False,39,0
UK-M,6668,30,158106.6,191994.3,5,25,True,False,25,0
UK-M,31704,27,190117.5,204268.7,5,22,True,False,22,0
UK-M,12206,1,16195.8,3916.4,5,-4,False,True,0,4
UK-M,35989,1,18825.9,36506.5,5,-4,False,True,0,4
UK-M,2897,1,7133.9,11297.1,5,-4,False,True,0,4
UK-M,7150,1,13228.0,0.0,5,-4,False,True,0,4
UK-M,13701,2,12089.6,17527.1,5,-3,False,True,0,3
UK-M,3302,4,14159.7,26538.6,5,-1,False,True,0,1
UK-M,10377,4,23895.6,36119.3,5,-1,False,True,0,1
UK-M,36104,4,7125.9,17832.7,5,-1,False,True,0,1
UK-M,4573,4,5772.3,7375.5,5,-1,False,True,0,1
UK-M,14641,4,26406.7,30271.8,5,-1,False,True,0,1
UK-M,15059,4,13550.3,12926.4,5,-1,False,True,0,1
UK-S,34773,111,23397.5,29966.0,5,106,True,False,106,0
UK-S,43977,71,6933.8,17244.0,5,66,True,False,66,0
UK-S,10996,58,11053.2,12438.3,5,53,True,False,53,0
UK-S,2253,57,6293.5,8386.2,5,52,True,False,52,0
UK-S,18973,53,29378.6,38826.7,5,48,True,False,48,0
UK-S,21198,50,10714.4,22845.1,5,45,True,False,45,0
UK-S,13510,45,8121.7,3926.1,5,40,True,False,40,0
UK-S,41669,37,10004.4,15232.7,5,32,True,False,32,0
UK-S,17137,37,10478.3,10606.6,5,32,True,False,32,0
UK-S,6668,27,16261.7,28832.1,5,22,True,False,22,0
UK-S,2909,26,14401.3,29443.2,5,21,True,False,21,0
UK-S,11707,20,7493.0,25924.5,5,15,True,False,15,0
UK-S,34418,16,17330.1,29190.3,5,11,True,False,11,0
UK-S,33635,7,15977.7,12583.4,5,2,True,False,2,0
UK-S,16485,7,18783.6,27073.8,5,2,True,False,2,0
UK-S,36104,1,9993.1,3123.9,5,-4,False,True,0,4
UK-S,16460,1,8287.1,6704.1,5,-4,False,True,0,4
UK-S,17171,2,7384.4,14022.9,5,-3,False,True,0,3
UK-S,42967,3,5509.5,7163.6,5,-2,False,True,0,2
UK-S,13483,3,16089.2,16933.2,5,-2,False,True,0,2
UK-S,9834,3,9469.5,11177.5,5,-2,False,True,0,2
UK-S,5494,3,13337.1,13348.8,5,-2,False,True,0,2
UK-S,15309,4,14721.2,15759.0,5,-1,False,True,0,1
UK-S,6938,4,10964.7,25561.6,5,-1,False,True,0,1
UK-S,8968,4,10030.0,16877.1,5,-1,False,True,0,1
UK-S,5176,4,7520.6,10910.1,5,-1,False,True,0,1
UK-S,9856,4,26240.0,32800.1,5,-1,False,True,0,1
UK-S,13763,4,6784.6,9957.8,5,-1,False,True,0,1
UK-S,5064,4,11910.6,11926.8,5,-1,False,True,0,1
UK-S,36247,4,15185.1,10261.5,5,-1,True,True,0,1
US-L,8586,175,11329.2,34035.4,25,150,True,False,150,0
US-L,19174,82,13320.8,23818.0,25,57,True,False,57,0
US-L,32828,77,23330.5,22016.6,25,52,True,False,52,0
US-L,9297,76,36823.4,40470.8,25,51,True,False,51,0
US-L,32476,74,11190.5,27170.8,25,49,True,False,49,0
US-L,7067,71,8645.0,20498.1,25,46,True,False,46,0
US-L,41785,46,6126.0,1341.5,25,21,True,False,21,0
US-L,9294,41,5185.4,1443.4,25,16,True,False,16,0
US-L,3782,35,178826.7,221048.3,25,10,True,False,10,0
US-L,30205,35,432765.8,627352.9,25,10,True,False,10,0
US-L,41010,35,151257.1,188222.1,25,10,True,False,10,0
US-L,41489,35,162284.0,200308.0,25,10,True,False,10,0
US-L,40636,34,264388.0,339440.4,25,9,True,False,9,0
US-L,41805,34,506665.4,570617.8,25,9,True,False,9,0
US-L,25614,33,291207.8,281966.5,25,8,True,False,8,0
US-L,5030,33,117073.5,195996.3,25,8,True,False,8,0
US-L,40172,33,129799.2,180927.0,25,8,True,False,8,0
US-L,2531,32,109269.3,154079.5,25,7,True,False,7,0
US-L,42448,32,496549.7,439967.2,25,7,True,False,7,0
US-L,44390,31,108316.5,112962.8,25,6,True,False,6,0
US-L,44086,31,183688.4,212998.4,25,6,True,False,6,0
US-L,40246,31,369361.9,433180.9,25,6,True,False,6,0
US-L,34883,31,253029.5,233240.2,25,6,True,False,6,0
US-L,39736,31,265818.9,329579.3,25,6,True,False,6,0
US-L,38264,30,220093.5,246721.7,25,5,True,False,5,0
US-L,42486,30,134488.3,134850.2,25,5,True,False,5,0
US-L,43967,30,259841.9,351998.0,25,5,True,False,5,0
US-L,32175,30,101826.5,143142.3,25,5,True,False,5,0
US-L,39395,30,341347.5,344477.9,25,5,True,False,5,0
US-L,20346,29,270750.3,271254.6,25,4,True,False,4,0
US-L,33352,29,381150.7,540016.0,25,4,True,False,4,0
US-L,31342,29,417400.4,471816.1,25,4,True,False,4,0
US-L,17054,29,239707.8,288818.5,25,4,True,False,4,0
US-L,20068,29,163774.5,185974.2,25,4,True,False,4,0
US-L,23941,29,288345.2,276495.9,25,4,True,False,4,0
US-L,1258,29,315170.1,294719.9,25,4,True,False,4,0
US-L,17707,29,82642.6,97249.6,25,4,True,False,4,0
US-L,43933,29,102132.6,158818.5,25,4,True,False,4,0
US-L,39566,29,82102.1,66008.5,25,4,True,False,4,0
US-L,30204,29,98366.5,126069.1,25,4,True,False,4,0
US-L,31328,29,208194.1,268028.1,25,4,True,False,4,0
US-L,3071,28,160497.1,182743.1,25,3,True,False,3,0
US-L,22734,28,229788.2,291069.9,25,3,True,False,3,0
US-L,23228,28,311195.1,354898.7,25,3,True,False,3,0
US-L,46514,28,296520.4,346322.6,25,3,True,False,3,0
US-L,23224,28,283301.6,297541.3,25,3,True,False,3,0
US-L,39735,28,105744.2,143264.1,25,3,True,False,3,0
US-L,34457,28,220827.5,317956.1,25,3,True,False,3,0
US-L,2151,27,169026.6,241993.8,25,2,True,False,2,0
US-L,41789,27,319088.7,399417.4,25,2,True,False,2,0
US-L,33325,27,328416.8,510815.9,25,2,True,False,2,0
US-L,39586,27,151851.3,183834.6,25,2,True,False,2,0
US-L,35552,27,437153.8,343483.7,25,2,True,False,2,0
US-L,40196,27,390873.0,301782.9,25,2,True,False,2,0
US-L,10474,27,248968.0,355357.7,25,2,True,False,2,0
US-L,28467,27,50804.7,55689.4,25,2,True,False,2,0
US-L,39087,27,211128.6,201828.4,25,2,True,False,2,0
US-L,40758,27,112554.7,149378.7,25,2,True,False,2,0
US-L,23205,27,133828.1,180218.6,25,2,True,False,2,0
US-L,40860,27,117887.8,250403.5,25,2,True,False,2,0
US-L,44300,26,261337.3,329401.8,25,1,True,False,1,0
US-L,25544,26,259758.2,341606.9,25,1,True,False,1,0
US-L,27272,26,155102.5,170360.2,25,1,True,False,1,0
US-L,16300,26,415371.7,495306.2,25,1,True,False,1,0
US-L,42791,26,332177.2,255556.4,25,1,True,False,1,0
US-L,41618,26,307423.4,280279.1,25,1,True,False,1,0
US-L,40951,26,75166.1,114976.7,25,1,True,False,1,0
US-L,42770,26,56522.5,78988.9,25,1,True,False,1,0
US-L,17646,26,80547.4,137939.2,25,1,True,False,1,0
US-L,45929,26,425941.0,301263.2,25,1,True,False,1,0
US-L,40048,26,279745.6,392630.1,25,1,True,False,1,0
US-L,42988,26,279223.9,538802.6,25,1,True,False,1,0
US-L,24011,26,493136.8,539021.7,25,1,True,False,1,0
US-L,26775,26,323228.8,477635.8,25,1,True,False,1,0
US-L,17113,26,318155.7,327787.7,25,1,True,False,1,0
US-L,11801,1,21594.4,26325.8,25,-24,False,True,0,24
US-L,1992,1,6729.7,6600.8,25,-24,False,True,0,24
US-L,14548,1,58031.9,59646.4,25,-24,False,True,0,24
US-L,1647,1,9969.5,8104.0,25,-24,False,True,0,24
US-L,23792,1,14541.8,29137.5,25,-24,False,True,0,24
US-L,14544,1,7871.9,23423.9,25,-24,False,True,0,24
US-L,7076,1,13312.0,27946.5,25,-24,False,True,0,24
US-L,5666,1,10063.9,10211.4,25,-24,False,True,0,24
US-L,9089,1,6484.7,6858.4,25,-24,False,True,0,24
US-L,737,1,10634.7,12269.8,25,-24,False,True,0,24
US-L,30217,1,9105.3,6875.2,25,-24,False,True,0,24
US-L,30006,1,10904.3,6407.9,25,-24,False,True,0,24
US-L,10769,1,99012.6,111422.2,25,-24,False,True,0,24
US-L,1259,1,14172.3,115436.9,25,-24,False,True,0,24
US-L,9927,1,323129.5,353523.2,25,-24,True,True,0,24
US-L,10327,1,45655.0,58695.9,25,-24,False,True,0,24
US-L,7221,2,30748.2,72474.0,25,-23,False,True,0,23
US-L,7308,2,23432.8,25988.0,25,-23,False,True,0,23
US-L,3778,2,36997.0,54471.4,25,-23,False,True,0,23
US-L,30173,2,8717.0,298760.5,25,-23,False,True,0,23
US-L,19834,2,22531.2,22270.8,25,-23,False,True,0,23
US-L,34499,2,21381.7,18163.2,25,-23,False,True,0,23
US-L,12195,2,83146.3,124098.2,25,-23,False,True,0,23
US-L,17822,2,39937.6,67559.6,25,-23,False,True,0,23
US-L,3601,2,24867.1,28421.4,25,-23,False,True,0,23
US-L,11398,3,10574.8,0.0,25,-22,False,True,0,22
US-L,27234,3,19808.4,22691.0,25,-22,False,True,0,22
US-L,41836,3,7448.7,11890.6,25,-22,False,True,0,22
US-L,44385,3,21786.7,24850.7,25,-22,False,True,0,22
US-L,9068,3,22297.4,19790.8,25,-22,False,True,0,22
US-L,25646,3,9598.4,3922.2,25,-22,False,True,0,22
US-L,11168,3,43826.3,61966.8,25,-22,False,True,0,22
US-L,11034,3,115370.8,80463.3,25,-22,True,True,0,22
US-L,40757,3,6525.0,3580.1,25,-22,False,True,0,22
US-L,41373,3,39111.2,25279.7,25,-22,False,True,0,22
US-L,9662,3,7143.2,9177.3,25,-22,False,True,0,22
US-L,12307,4,5063.9,1359.4,25,-21,False,True,0,21
US-L,35920,4,38359.0,41810.7,25,-21,False,True,0,21
US-L,4661,4,29402.4,36614.9,25,-21,False,True,0,21
US-L,8947,4,77754.4,75149.5,25,-21,False,True,0,21
US-L,11487,4,45479.0,53039.5,25,-21,False,True,0,21
US-L,6009,4,7229.8,5883.0,25,-21,False,True,0,21
US-L,6301,4,20187.8,29077.6,25,-21,False,True,0,21
US-L,43019,4,69599.2,126027.8,25,-21,False,True,0,21
US-L,38750,4,32075.3,43762.1,25,-21,False,True,0,21
US-L,18326,4,9780.5,23356.4,25,-21,False,True,0,21
US-L,12358,4,34433.5,35381.7,25,-21,False,True,0,21
US-L,11561,4,25377.3,50396.2,25,-21,False,True,0,21
US-L,19244,4,34988.0,31166.5,25,-21,False,True,0,21
US-L,18250,4,14782.8,8749.6,25,-21,False,True,0,21
US-L,11485,5,30679.3,57941.5,25,-20,False,True,0,20
US-L,33673,5,6697.8,9416.5,25,-20,False,True,0,20
US-L,41718,5,18481.2,19060.7,25,-20,False,True,0,20
US-L,29650,5,19465.9,10885.6,25,-20,False,True,0,20
US-L,18509,5,5627.6,4131.5,25,-20,False,True,0,20
US-L,41659,5,15127.0,7906.4,25,-20,False,True,0,20
US-L,28088,5,19197.3,9366.8,25,-20,False,True,0,20
US-L,32869,5,16762.4,22828.4,25,-20,False,True,0,20
US-L,35541,5,25643.3,23139.2,25,-20,False,True,0,20
US-L,19070,5,40570.2,59925.1,25,-20,False,True,0,20
US-L,34829,5,27155.4,32785.8,25,-20,False,True,0,20
US-L,45379,5,30191.8,35746.5,25,-20,False,True,0,20
US-L,30250,5,32811.0,47362.3,25,-20,False,True,0,20
US-L,15429,5,68156.0,50548.8,25,-20,False,True,0,20
US-L,21467,5,16545.5,23273.6,25,-20,False,True,0,20
US-L,23768,5,34875.2,35381.8,25,-20,False,True,0,20
US-L,23241,5,23074.0,47587.8,25,-20,False,True,0,20
US-L,18761,5,16281.3,22523.1,25,-20,False,True,0,20
US-L,30827,5,11460.9,23740.8,25,-20,False,True,0,20
US-L,11490,5,56835.3,35261.3,25,-20,False,True,0,20
US-L,5568,5,74256.3,93077.4,25,-20,False,True,0,20
US-L,9666,5,26173.4,45935.2,25,-20,False,True,0,20
US-L,6440,5,5610.9,2370.7,25,-20,False,True,0,20
US-L,3549,5,27983.1,49646.6,25,-20,False,True,0,20
US-L,18740,5,35070.2,0.0,25,-20,False,True,0,20
US-L,35413,5,23817.2,43956.0,25,-20,False,True,0,20
US-L,41720,5,27237.5,5063.3,25,-20,False,True,0,20
US-L,11417,5,20770.1,35632.0,25,-20,False,True,0,20
US-L,45338,5,13581.5,7788.1,25,-20,False,True,0,20
US-L,30436,5,15489.8,33188.3,25,-20,False,True,0,20
US-L,23646,5,37350.0,60357.8,25,-20,False,True,0,20
US-L,9522,5,12323.2,11844.7,25,-20,False,True,0,20
US-L,2458,5,39233.8,31137.0,25,-20,False,True,0,20
US-L,35764,5,8489.5,36452.0,25,-20,False,True,0,20
US-L,34177,5,21500.1,27412.3,25,-20,False,True,0,20
US-L,42784,5,50396.3,43252.0,25,-20,False,True,0,20
US-L,33694,6,36207.2,21988.4,25,-19,False,True,0,19
US-L,33441,6,38587.4,70204.1,25,-19,False,True,0,19
US-L,8514,6,11792.2,15409.5,25,-19,False,True,0,19
US-L,33672,6,19418.0,31452.4,25,-19,False,True,0,19
US-L,17526,6,30494.4,24658.7,25,-19,False,True,0,19
US-L,40950,6,22304.9,26777.2,25,-19,False,True,0,19
US-L,27619,6,21521.4,28206.9,25,-19,False,True,0,19
US-L,41845,6,40888.6,42407.6,25,-19,False,True,0,19
US-L,27690,6,67650.7,73635.8,25,-19,False,True,0,19
US-L,6739,6,23513.7,34014.1,25,-19,False,True,0,19
US-L,19661,6,48717.0,64770.0,25,-19,False,True,0,19
US-L,24654,6,44043.9,55258.6,25,-19,False,True,0,19
US-L,45241,6,13641.0,11702.8,25,-19,False,True,0,19
US-L,25533,6,58328.6,69118.0,25,-19,False,True,0,19
US-L,3433,6,40624.8,37431.2,25,-19,False,True,0,19
US-L,32196,6,36713.0,69809.0,25,-19,False,True,0,19
US-L,30465,6,47764.0,53510.9,25,-19,False,True,0,19
US-L,16296,6,9983.9,5805.1,25,-19,False,True,0,19
US-L,41410,6,15936.4,17547.2,25,-19,False,True,0,19
US-L,44451,6,20522.9,10827.6,25,-19,False,True,0,19
US-L,24746,6,61807.1,73717.3,25,-19,False,True,0,19
US-L,23244,6,72486.7,111733.6,25,-19,False,True,0,19
US-L,29932,6,34200.1,54271.5,25,-19,False,True,0,19
US-L,9697,6,7302.8,10770.0,25,-19,False,True,0,19
US-L,33448,6,19368.6,67358.9,25,-19,False,True,0,19
US-L,25613,6,5848.2,9052.4,25,-19,False,True,0,19
US-L,13202,6,73108.8,66162.3,25,-19,False,True,0,19
US-L,33749,6,16175.2,39169.0,25,-19,False,True,0,19
US-L,29907,6,9311.5,24152.1,25,-19,False,True,0,19
US-L,25487,6,22000.9,31547.7,25,-19,False,True,0,19
US-L,31833,6,12387.9,12699.9,25,-19,False,True,0,19
US-L,13827,6,30823.5,37835.7,25,-19,False,True,0,19
US-L,31835,6,76490.6,97484.0,25,-19,False,True,0,19
US-L,8507,6,5889.5,13551.8,25,-19,False,True,0,19
US-L,13208,7,39925.9,64005.3,25,-18,False,True,0,18
US-L,12305,7,51248.4,115980.3,25,-18,False,True,0,18
US-L,33353,7,9187.7,16963.1,25,-18,False,True,0,18
US-L,32627,7,17026.8,23427.4,25,-18,False,True,0,18
US-L,28370,7,10496.8,23106.2,25,-18,False,True,0,18
US-L,33985,7,38033.1,79490.1,25,-18,False,True,0,18
US-L,4283,7,210477.4,350809.6,25,-18,True,True,0,18
US-L,19342,7,9820.0,21573.7,25,-18,False,True,0,18
US-L,31345,7,13223.9,34145.1,25,-18,False,True,0,18
US-L,28945,7,27086.4,25128.1,25,-18,False,True,0,18
US-L,8809,7,19149.2,21822.3,25,-18,False,True,0,18
US-L,21419,7,11328.1,21734.9,25,-18,False,True,0,18
US-L,17649,7,6007.9,6072.2,25,-18,False,True,0,18
US-L,42638,7,18260.8,17696.2,25,-18,False,True,0,18
US-L,24635,7,39699.2,24476.0,25,-18,False,True,0,18
US-L,5216,7,12095.0,5363.5,25,-18,False,True,0,18
US-L,25983,7,17550.2,20198.4,25,-18,False,True,0,18
US-L,32143,7,66818.9,52236.2,25,-18,False,True,0,18
US-L,5542,7,16497.2,14991.2,25,-18,False,True,0,18
US-L,20988,7,20987.9,28574.0,25,-18,False,True,0,18
US-L,7395,7,56300.9,93998.1,25,-18,False,True,0,18
US-L,2469,7,8977.1,4940.2,25,-18,False,True,0,18
US-L,29587,7,85858.3,96203.8,25,-18,False,True,0,18
US-L,10673,7,10527.9,19112.4,25,-18,False,True,0,18
US-L,42570,7,20272.0,47021.1,25,-18,False,True,0,18
US-L,13597,7,20688.7,53193.4,25,-18,False,True,0,18
US-L,13552,7,60051.3,47109.9,25,-18,False,True,0,18
US-L,31736,7,32582.3,28182.0,25,-18,False,True,0,18
US-L,31948,7,29770.5,19806.0,25,-18,False,True,0,18
US-L,34519,7,6212.2,9397.8,25,-18,False,True,0,18
